0.6077529006387139	0.006748843022862651	-0.33630253180728964	1098
0.25	6.863564155586854e-08	2.5517142547127036e-11
0.5	4.388629249468999e-09	3.251044895677744e-12
0.75	8.922944882181762e-10	1.096412890884203e-12
1.0	2.8892524732858913e-10	4.5370206634444585e-13
1.25	1.1865931907341136e-10	1.1152425210538412e-13
1.5	5.521565528511114e-11	6.929373520862778e-14
1.75	2.698875246171672e-11	9.886371874211671e-14
2.0	1.2852318125011352e-11	1.1930431961325097e-13
2.25	5.1995150443418706e-12	0.0
4.25	1.087460344928604e-12	0.0
4.265625	1.3120552844045307e-12	0.0
4.28125	1.5451580331085292e-12	0.0
4.296875	1.7871056618791502e-12	0.0
4.3125	2.038252395400525e-12	0.0
4.328125	2.2989706132861013e-12	0.0
4.34375	2.569651922211456e-12	0.0
4.359375	2.8507083048816915e-12	0.0
4.375	3.142573352151944e-12	0.0
4.390625	3.445703585201745e-12	0.0
4.40625	3.7605798753125285e-12	0.0
4.421875	4.0877089695082715e-12	0.0
4.4375	4.427625131104278e-12	0.0
4.453125	4.7808919050826675e-12	0.0
4.46875	5.1481040191733266e-12	0.0
4.484375	5.529889432587478e-12	0.0
4.5	5.926911545536165e-12	0.0
4.515625	6.3398715839809885e-12	0.0
4.53125	6.769511175528063e-12	0.0
4.546875	7.2166151340045456e-12	0.0
4.5625	7.682014472075823e-12	0.0
4.578125	8.16658966328388e-12	0.0
4.59375	8.671274177157992e-12	0.0
4.609375	9.197058313577206e-12	0.0
4.625	9.744993365406968e-12	0.0
4.640625	1.0316196141612226e-11	-3.7463997881951536e-13
4.65625	1.0911853886627562e-11	-2.440881148316527e-14
4.671875	1.1533229635778506e-11	-2.8352392147449335e-13
4.6875	1.2181668051082817e-11	-3.829378747917925e-13
4.703125	1.2858601786851144e-11	-4.680395868691106e-13
4.71875	1.3565558440275605e-11	-1.3957881218530954e-13
4.734375	1.4304168148699825e-11	5.836862235182497e-14
4.75	1.5076171902638352e-11	-8.652607002512233e-14
4.765625	1.588343065196972e-11	-6.415627254263329e-14
4.78125	1.6727935292222154e-11	-1.5483487498528707e-13
4.796875	1.7611817628664216e-11	3.645804956396245e-14
4.8125	1.8537362428216718e-11	-1.940416889597525e-13
4.828125	1.9507020683248757e-11	3.934123128608995e-14
4.84375	2.052342422737376e-11	-3.140573078301803e-13
4.859375	2.1589401861772818e-11	9.068063336053088e-16
4.875	2.270799717170262e-11	-2.2649632577652867e-13
4.890625	2.3882488237161413e-11	-5.481584034878632e-14
4.90625	2.5116409469743324e-11	-1.6430924284248697e-13
4.921875	2.641357584012698e-11	-2.0208622415842303e-13
4.9375	2.7778109798220987e-11	-1.0672209902390016e-13
4.953125	2.921447123161893e-11	-1.3061144241779878e-13
4.96875	3.0727490858811345e-11	-1.3620261997618662e-13
4.984375	3.232240751286193e-11	8.836489476281686e-14
5.0	3.40049098405365e-11	-1.2122538410231188e-13
5.015625	3.578118302305407e-11	2.7605256648242385e-14
5.03125	3.7657961219925096e-11	-1.4375583485574834e-14
5.046875	3.9642586549450565e-11	1.1749052994466117e-13
5.0625	4.1743075551644825e-11	-3.2948047760780795e-14
5.078125	4.396819423557596e-11	1.9705978172215912e-14
5.09375	4.63275429982946e-11	2.1848207540519994e-13
5.109375	4.883165292272857e-11	9.808742604866463e-14
5.125	5.149209522457505e-11	7.695873673426833e-14
5.140625	5.432160593269728e-11	1.633727952327862e-13
5.15625	5.733422826517603e-11	2.477083894186469e-13
5.171875	6.054547561833362e-11	2.219678942292708e-13
5.1875	6.397251863643479e-11	3.0070720946588626e-13
5.203125	6.763440049786454e-11	2.3522816068768913e-13
5.21875	7.155228536778092e-11	3.543539471767114e-13
5.234375	7.57497459636636e-11	3.9981166233004265e-13
5.25	8.025309740502306e-11	5.213276358341263e-13
5.265625	8.509178603067361e-11	3.6579004932448806e-13
5.28125	9.029884374222728e-11	6.541099705208232e-13
5.296875	9.591142076857739e-11	7.531638979593605e-13
5.3125	1.0197141267015587e-10	7.483622816693858e-13
5.328125	1.0852620107993133e-10	7.93112382617372e-13
5.34375	1.1562953232931293e-10	9.35546026335678e-13
5.359375	1.2334256402200297e-10	1.1975484738105977e-12
5.375	1.3173511718496787e-10	1.2066230262485214e-12
5.390625	1.4088718136516528e-10	1.414412758464276e-12
5.40625	1.5089073265916174e-10	1.5500479376974919e-12
5.421875	1.6185194112423321e-10	1.8045114527057132e-12
5.4375	1.7389386564692026e-10	1.9947290693580464e-12
5.453125	1.8715976297230364e-10	2.197394118488035e-12
5.46875	2.018171757848097e-10	2.3593997891565226e-12
5.484375	2.180630160896757e-10	2.6265267653429025e-12
5.5	2.3612992981607007e-10	3.0421136580309176e-12
5.515625	2.5629432396669444e-10	3.552095126998873e-12
5.53125	2.788865696408274e-10	4.118049851574049e-12
5.546875	3.043040790771299e-10	4.567450905460677e-12
5.5625	3.3302821724228537e-10	5.343693246875564e-12
5.578125	3.6564638702494806e-10	6.045776119098671e-12
5.59375	4.0288118304525963e-10	7.033293603632246e-12
5.609375	4.4562934061766424e-10	8.073927836430642e-12
5.625	4.950144709688788e-10	9.240673623888895e-12
5.640625	5.524595230349298e-10	1.0736619039311256e-11
5.65625	6.197879474924314e-10	1.2625852064200474e-11
5.671875	6.993673071921021e-10	1.48332608529008e-11
5.6875	7.943165769888648e-10	1.7608386597524152e-11
5.703125	9.088107868746748e-10	2.100446050211938e-11
5.71875	1.048538617713619e-09	2.5436617394773847e-11
5.734375	1.2214022203607232e-09	3.091120871709319e-11
5.75	1.4386225499778768e-09	3.791619870959905e-11
5.765625	1.7165451242184598e-09	4.731117014498505e-11
5.78125	2.079717833534843e-09	6.010359244864814e-11
5.796875	2.566399949032421e-09	7.756521102263377e-11
5.8125	3.2389853329628347e-09	1.0248963151490208e-10
5.828125	4.205039142022939e-09	1.3939160841791294e-10
5.84375	5.663252220258648e-09	1.970202556170409e-10
5.859375	8.014621993217775e-09	2.921409864455229e-10
5.875	1.2171488035036114e-08	4.629764987516259e-10
5.890625	2.0609086705428196e-08	8.133703942175638e-10
5.90625	4.229234935708208e-08	1.6921537839246964e-09
5.921875	1.3510863763290453e-07	5.024048828212064e-09
5.9375	0.3545662377124237	0.005840450154279508
5.953125	0.03515426706446072	0.0006172585216148359
5.96875	1.3849932217050284e-07	6.110037684915044e-09
5.984375	4.433312047267687e-08	2.4074328147377073e-09
6.0	2.200732724152356e-08	1.351909919613012e-09
