vd	66	q1	-8240953091145780703	-8240953091070117897	151439998731987073076	151439998769915320987
vd	66	q3	-8230661895406559221	-8230661895331415173	18417723394839794273	18417723432528659076
vd	67	a	-8231489240139515731	-8231489240064658394	-45193098451034767083	-45193098413481793176
vd	67	m	-8244476965692572454	-8244476965618342006	-166175623863798305995	-166175623826548869662
vd	67	q1	-8236136860441413419	-8236136860366860494	-106751050605194838017	-106751050567788292735
vd	67	q3	-8256377069661842973	-8256377069587945491	-223393454187350549488	-223393454150264344867
vd	68	a	-8271700425117300453	-8271700425043751711	-278338271546941261427	-278338271510027580825
vd	68	m	-8312051178880332042	-8312051178807527411	-381178862087951344550	-381178862051410407410
vd	68	q1	-8290306454925716214	-8290306454852532604	-330950836093519044713	-330950836056787645684
vd	68	q3	-8336787635523572785	-8336787635451164442	-428976930040934663032	-428976930004594441631
vd	69	a	-8364366298259066085	-8364366298187071063	-474306387522181676418	-474306387486052243282
vd	69	m	-8427441761234951273	-8427441761163716838	-557438025942539010914	-557438025906814007132
vd	69	q1	-8394635485075663522	-8394635485004056718	-517135239107715198493	-517135239071789598479
vd	69	q3	-8462630334303310528	-8462630334232465062	-595195695403562412200	-595195695368047792659
vd	70	a	-8500045440939212916	-8500045440868772807	-630395461354170534830	-630395461318875985479
vd	70	m	-8580929605575757996	-8580929605506172944	-693100570260050952161	-693100570225223022136
vd	70	q1	-8539530724876594441	-8539530724806575358	-663030655487475974435	-663030655452410885130
vd	70	q3	-8624085637043918009	-8624085636974782027	-720610293921695224128	-720610293887113361146
vd	71	a	-8668842856358482744	-8668842856289810936	-745570538149685239426	-745570538115358282334
vd	71	m	-8762541437790857898	-8762541437723158578	-787912470272315171365	-787912470238524062246
vd	71	q1	-8715046121457245181	-8715046121389052147	-767997458797902125710	-767997458763838690401
vd	71	q3	-8811176273464193248	-8811176273397001753	-805342054044479882077	-805342054010969438072
vd	72	a	-8860799862524396934	-8860799862457727883	-820317561814020936341	-820317561780799743274
vd	72	m	-8962420801003241731	-8962420800937653557	-843054892874942545173	-843054892842320876616
vd	72	q1	-8911263496084595877	-8911263496018463615	-832875013829532424709	-832875013796608895031
vd	72	q3	-9014128005869915304	-9014128005804874283	-850901934425177831959	-850901934392860209118
vd	73	a	-9066244194079068411	-9066244194014585718	-856464913470963118395	-856464913438956409806
vd	73	m	-9171155554709788282	-9171155554646449948	-860952683178569945647	-860952683147201150784
vd	73	q1	-9118631543803554221	-9118631543739637199	-859796428507799546161	-859796428476107987198
vd	73	q3	-9223685261286150860	-9223685261223403146	-859993266052963599786	-859993266021924657902
vd	74	a	-9276093432685447276	-9276093432623301882	-856980929019841291373	-856980928989139209387
vd	74	m	-9380056024005219720	-9380056023944314764	-845062983766100353660	-845062983736092997387
vd	74	q1	-9328256759011119656	-9328256758949588573	-851981364760964396573	-851981364730606215179
vd	74	q3	-9431376264123959848	-9431376264063692198	-836296691340470180120	-836296691310820257793
vd	75	a	-9482106914013892781	-9482106913954273495	-825755665045831000662	-825755665016545013875
vd	75	m	-9581379950650118947	-9581379950591818899	-799652153498524918036	-799652153469979884400
vd	75	q1	-9532141938428398257	-9532141938369433987	-813515133006218409796	-813515132977300218105
vd	75	q3	-9629724317510320799	-9629724317452693383	-784245396236724798158	-784245396208557831752
vd	76	a	-9677083251120703832	-9677083251063758378	-767374925746635588900	-767374925718852094244
vd	76	m	-9768502351957327918	-9768502351901772941	-729568795189740479958	-729568795162739397553
vd	76	q1	-9723369887457071964	-9723369887400817169	-749121987215740063987	-749121987188345128262
vd	76	q3	-9812403812318561384	-9812403812263705759	-708798325474255816384	-708798325447651134497
vd	77	a	-9855002518699502060	-9855002518645189906	-686894110586417058979	-686894110560167012074
vd	77	m	-9936030237348542202	-9936030237295342910	-640020159109386651160	-640020159083860555836
vd	77	q1	-9896231831554807704	-9896231831501047791	-663940039086962496861	-663940039061072047514
vd	77	q3	-9974341352411485136	-9974341352358853344	-615218486387568535585	-615218486362410605855
vd	78	a	-10011113915226079343	-10011113915174012569	-589618817068692864234	-589618817043901742399
vd	78	m	-10079863823920360129	-10079863823869432928	-536358487825939330214	-536358487801887381521
vd	78	q1	-10046301767439349652	-10046301767387850109	-563304545582925810591	-563304545558502710797
vd	78	q3	-10111764032193871253	-10111764032143522719	-508862709894743137010	-508862709871065847058
vd	79	a	-10141971321596090505	-10141971321546326749	-480898362601542515607	-480898362578243334358
vd	79	m	-10197207396063067469	-10197207396014489893	-423883035937956546135	-423883035915423031231
vd	79	q1	-10170459542511632877	-10170459542462459387	-452545521974456952345	-452545521951539041897
vd	79	q3	-10222198354635709584	-10222198354587733422	-394988377349834035275	-394988377327687881288
vd	80	a	-10245420573630616710	-10245420573583244631	-365937503555454832994	-365937503533697322166
vd	80	m	-10286534241912128123	-10286534241865962163	-307662566254923451912	-307662566233941239030
vd	80	q1	-10266866794848065891	-10266866794801295856	-336804722603945482948	-336804722582575167163
vd	80	q3	-10304424508154335373	-10304424508108775914	-278581669888377335453	-278581669867784295741
vd	81	a	-10320543437380785812	-10320543437335836633	-249630659414359699331	-249630659394157742913
vd	81	m	-10347511150613134054	-10347511150569414640	-192382123522494166629	-192382123503079001271
vd	81	q1	-10334900997952481996	-10334900997908146211	-220876045263355617032	-220876045243546317693
vd	81	q3	-10358391710502173247	-10358391710459072928	-164210884267252572544	-164210884248232822779
vd	82	a	-10367564203793277139	-10367564203750797146	-136421927122961112153	-136421927104337439714
vd	82	m	-10380888756193528129	-10380888756152293396	-82216849534007964747	-82216849516178205189
vd	82	q1	-10375053719400337796	-10375053719358480347	-109072384075289646873	-109072384057063017822
vd	82	q3	-10385101066167920261	-10385101066127307826	-55907317639671699020	-55907317622238236846
vd	83	a	-10387725494006054654	-10387725493966064414	-30193126788540946293	-30193126771503344725
vd	83	m	-10388364561086955932	-10388364561048209971	19265439567095602609	19265439583342587886
vd	83	q1	-10388799813473912096	-10388799813434543815	-5120911336985286963	-5120911320343084367
vd	83	q3	-10386462867479302908	-10386462867441179475	42924816091684683440	42924816107536670484
vd	84	a	-10383140286904658773	-10383140286867156634	65818914845760594012	65818914861218390561
vd	84	m	-10372425767276660125	-10372425767240398810	109172212302082669343	109172212316754163998
vd	84	q1	-10378444625292453851	-10378444625255572504	87912259113611627456	87912259128675860414
vd	84	q3	-10365135502608067177	-10365135502572424935	129568984716308764905	129568984730588502126
vd	85	a	-10356627352353552030	-10356627352318221837	149075633790779048404	149075633804853284404
vd	85	m	-10336179094790037694	-10336179094753415727	185324983994103007511	185324984008927217589
vd	85	q1	-10346956395277351390	-10346956395241376921	167668057913781491477	167668057928229570599
vd	85	q3	-10324353126845633668	-10324353126808367451	202027948926385698685	202027948941584403217
vd	86	a	-10311537209150110527	-10311537209112203845	217761275125440093135	217761275141011318157
vd	86	m	-10283174591377667248	-10283174591338492956	246270041687243817029	246270041703553147859
vd	86	q1	-10297790932040194151	-10297790932001651360	232512040305087065290	232512040321028548100
vd	86	q3	-10267749023793250472	-10267749023753449485	259027754834700464481	259027754851375041057
vd	87	a	-10251575444602111644	-10251575444561689160	270780287308521899317	270780287325558980545
vd	87	m	-10217230054740696270	-10217230054699043564	291263087857304682761	291263087875060147415
vd	87	q1	-10234715288700572578	-10234715288659534145	281525327357974124752	281525327375370709199
vd	87	q3	-10199181152866162177	-10199181152823898922	299996245709610762362	299996245727723234400
vd	88	a	-10180629756279253766	-10180629756236385122	307729876943370221578	307729876961836950667
vd	88	m	-10142262125323030737	-10142262125278971109	320230441571419551994	320230441590583985940
vd	88	q1	-10161636656894837409	-10161636656851369723	314471387732043632536	314471387750861161746
vd	88	q3	-10122565775407814949	-10122565775363170650	325018882853108698122	325018882872615992867
vd	89	a	-10102606433534194774	-10102606433488973403	328850657075782045876	328850657095627994562
vd	89	m	-10062129392946891073	-10062129392900539345	333709991561769245486	333709991582279234141
vd	89	q1	-10082442012901680432	-10082442012855889842	331741727938397032265	331741727958577260296
vd	89	q3	-10041724304082992354	-10041724304036086420	334775188086426070985	334775188107261996855
