0.6118430850029737	0.017425144731182892	-0.34330081926961525	400
0.25	1.6621174470776607e-07	3.177183225383653e-10
0.5	1.05058811061412e-08	4.100227940153325e-11
0.75	2.141935263639755e-09	1.2932123092984182e-11
1.0	7.023028251476297e-10	5.951031346565915e-12
1.25	2.963320545990562e-10	3.398072064357408e-12
1.5	1.4498622207827596e-10	2.2328033187613e-12
1.75	7.749023264368546e-11	1.5956103248683566e-12
2.0	4.34965645000615e-11	1.116361566640801e-12
2.25	2.4913654083941982e-11	4.578740604061597e-13
2.5	1.4257941815966948e-11	-1.1150898705345888e-12
2.75	8.159605669533884e-12	0.0
3.0	6.305197237614428e-12	0.0
3.25	7.03136726201499e-12	0.0
3.5	3.598122989895277e-12	0.0
3.75	5.073072965185041e-12	0.0
4.0	8.884435499968033e-12	0.0
4.25	1.604300247609242e-11	-2.4031744684604077e-12
4.5	2.907184751370424e-11	-9.546681230705816e-13
4.75	5.398441306949808e-11	1.4477139312693904e-12
5.0	1.0744326619186132e-10	7.537880475708521e-12
5.25	2.501547757589758e-10	2.8536658420974824e-11
5.5	8.672943909771889e-10	1.443299904767068e-10
5.75	0.034366391367853605	0.0031910629112457574
6.0	0.3624018642701038	0.05474853220206466
6.25	1.6901100895686858e-09	-1.3945226619139994e-08
6.5	5.335202655959188e-10	-6.752867688046049e-10
6.75	3.170839953274616e-10	-1.6325816635409167e-10
7.0	2.4950454322710725e-10	-7.230412280730738e-11
7.25	2.3949696432244977e-10	-3.891013635042038e-11
7.5	2.754947605823491e-10	-1.7471423697563362e-11
7.75	3.8541563438621047e-10	1.2466613507772921e-11
8.0	7.043402040828347e-10	9.824950602158853e-11
8.25	2.2218353293193606e-09	5.332686020002991e-10
8.5	0.18659168094933967	0.035632376402470065
8.75	1.4607888987545256e-08	6.652602337084778e-09
9.0	1.7306463391150289e-09	2.3788007636844686e-09
9.25	1.508614334286767e-09	8.424824256407184e-09
9.5	4.18031813650131e-05	0.0007549088317325829
9.75	1.3494112130051484e-10	1.9372551636583764e-10
10.0	9.946696182290617e-11	-3.200748481796332e-11
10.25	8.594839281986376e-11	-5.904777963106217e-11
10.5	8.359286210997324e-11	-6.736514021030559e-11
10.75	9.138784388190914e-11	-7.839663203707933e-11
11.0	1.1250746516828554e-10	-1.001287900997424e-10
11.25	1.571536466170558e-10	-1.4503167789140606e-10
11.5	2.554836184676327e-10	-2.474105200504873e-10
11.75	5.204428130163431e-10	-5.356091545867503e-10
12.0	1.6976169192327754e-09	-1.8254455135113335e-09
12.25	0.008071399931888492	-0.006827389166610418
12.5	0.006539492173382057	0.012577725283597239
12.75	7.648337164441166e-09	2.5856771588466096e-08
13.0	8.65896123588854e-10	1.6581933910467241e-09
13.25	4.0342352048742435e-10	5.579865058607928e-10
13.5	2.6143735147978865e-10	2.8538955550821074e-10
13.75	2.0556735485176476e-10	1.871969786905142e-10
14.0	1.8791278687355812e-10	1.4915305609995736e-10
14.25	1.9683999745395319e-10	1.4221212726569844e-10
14.5	2.3621578335533217e-10	1.6372820944599775e-10
14.75	3.2975827149653563e-10	2.356517842192704e-10
15.0	5.618599405220604e-10	4.5870864810857796e-10
15.25	1.3557800599349579e-09	1.462840250970143e-09
15.5	1.0353108372155086e-08	1.748667017621856e-08
15.75	0.010889479192039494	0.004061934663856246
16.0	3.1234275374858673e-09	-4.17438946707855e-09
16.25	8.509320551620098e-10	-8.791360890207428e-10
16.5	4.062696278599951e-10	-3.775442790474459e-10
16.75	2.4932051578578316e-10	-2.3162710231312514e-10
17.0	1.7944084989983123e-10	-1.7948211741040795e-10
17.25	1.462876111318098e-10	-1.6636805383870815e-10
17.5	1.3329211970945575e-10	-1.801960874113805e-10
17.75	1.3524980521083553e-10	-2.2720598270746964e-10
18.0	1.533540040776282e-10	-3.3915523108738686e-10
18.25	1.9772235720619948e-10	-6.33460454840737e-10
18.5	3.138466689201636e-10	-1.784693313985845e-09
18.75	9.630360116504322e-05	-0.0020562362470742993
19.0	7.462565587705025e-10	-5.427976687924592e-09
19.25	1.4840690135347609e-09	1.9604950488862014e-09
19.5	1.0420870177682552e-08	9.264509546334542e-09
19.75	0.00565289647361661	0.003338780528221875
20.0	4.879315495633399e-09	4.089910280940458e-09
20.25	1.3594360894577794e-09	1.4405944754750003e-09
20.5	6.636133574458256e-10	8.271441102196139e-10
20.75	4.201616840214913e-10	6.103349673458291e-10
21.0	3.128036209786544e-10	5.426019262540536e-10
21.25	2.625501069291928e-10	5.746730045032772e-10
21.5	2.430807685877368e-10	7.475114199283526e-10
21.75	2.437143025820021e-10	1.3518112473800176e-09
22.0	6.09125058398709e-06	-0.0019620951865841536
22.25	3.3942022965347935e-10	-2.051065568689153e-09
22.5	4.2295805008965687e-10	-1.2194588694092857e-09
22.75	5.526233038041324e-10	-1.055662799908324e-09
23.0	7.086795401780996e-10	-1.0527105674153534e-09
23.25	8.077024716109156e-10	-1.0600605273296369e-09
23.5	7.592997102618393e-10	-9.97840909394835e-10
23.75	6.112242553272304e-10	-9.013938836334737e-10
24.0	4.670231553423654e-10	-8.534272455233434e-10
24.25	3.670652439710183e-10	-9.191955481335659e-10
24.5	3.127769489217565e-10	-1.2227816314284843e-09
24.75	3.1578846837024503e-10	-2.4076179161888826e-09
25.0	1.9489111472272852e-09	-5.3478705592188706e-08
25.25	5.125532311430078e-10	-1.5413971812782345e-08
25.5	1.9823281537002433e-10	-5.171127804380011e-10
25.75	2.2313113884957108e-10	2.3146347687113377e-10
26.0	2.898044166037375e-10	4.877476213240283e-10
26.25	4.2474483109457743e-10	7.47736557493555e-10
26.5	7.313527714831807e-10	1.2256678361540174e-09
26.75	1.6305745787770174e-09	2.4690172391144307e-09
27.0	6.1521243487460755e-09	8.16003324291061e-09
27.25	0.0032141907160956355	0.004232054280640178
27.5	2.3989909479755943e-08	4.423367312986131e-08
27.75	3.4599350540707705e-09	1.1539737572225686e-08
28.0	1.400027638189827e-09	1.0805404034850927e-08
28.25	1.5985135474335014e-06	0.00018750038215612533
28.5	4.326340831741185e-10	-4.821504450831613e-09
28.75	3.51900161922835e-10	-2.1127789410573623e-09
29.0	3.0897336815825144e-10	-1.3389627072378925e-09
29.25	2.9569808104873355e-10	-1.0386218903945716e-09
29.5	3.068720609260299e-10	-9.320878169194368e-10
29.75	3.427315491646556e-10	-9.427570318636617e-10
