segment	158	((8129 : ℚ) / 8192)	((4065 : ℚ) / 4096)	4	0	1
segment	159	((4065 : ℚ) / 4096)	((2033 : ℚ) / 2048)	5	0	3
segment	160	((2033 : ℚ) / 2048)	((4067 : ℚ) / 4096)	5	0	3
segment	161	((4067 : ℚ) / 4096)	((1017 : ℚ) / 1024)	5	0	3
segment	162	((1017 : ℚ) / 1024)	((4069 : ℚ) / 4096)	5	0	3
segment	163	((4069 : ℚ) / 4096)	((2035 : ℚ) / 2048)	5	0	3
segment	164	((2035 : ℚ) / 2048)	((4071 : ℚ) / 4096)	5	0	3
segment	165	((4071 : ℚ) / 4096)	((509 : ℚ) / 512)	5	0	3
segment	166	((509 : ℚ) / 512)	((4073 : ℚ) / 4096)	5	0	3
segment	167	((4073 : ℚ) / 4096)	((2037 : ℚ) / 2048)	5	0	3
segment	168	((2037 : ℚ) / 2048)	((8149 : ℚ) / 8192)	4	0	1
segment	169	((8149 : ℚ) / 8192)	((4075 : ℚ) / 4096)	4	0	3
segment	170	((4075 : ℚ) / 4096)	((8151 : ℚ) / 8192)	4	0	3
segment	171	((8151 : ℚ) / 8192)	((1019 : ℚ) / 1024)	4	0	3
segment	172	((1019 : ℚ) / 1024)	((8153 : ℚ) / 8192)	4	0	3
segment	173	((8153 : ℚ) / 8192)	((4077 : ℚ) / 4096)	4	0	3
segment	174	((4077 : ℚ) / 4096)	((8155 : ℚ) / 8192)	4	0	3
segment	175	((8155 : ℚ) / 8192)	((2039 : ℚ) / 2048)	4	0	3
segment	176	((2039 : ℚ) / 2048)	((8157 : ℚ) / 8192)	4	0	3
segment	177	((8157 : ℚ) / 8192)	((4079 : ℚ) / 4096)	4	0	3
segment	178	((4079 : ℚ) / 4096)	((8159 : ℚ) / 8192)	4	0	3
segment	179	((8159 : ℚ) / 8192)	((255 : ℚ) / 256)	4	0	3
segment	180	((255 : ℚ) / 256)	((8161 : ℚ) / 8192)	4	0	3
segment	181	((8161 : ℚ) / 8192)	((4081 : ℚ) / 4096)	4	0	3
segment	182	((4081 : ℚ) / 4096)	((8163 : ℚ) / 8192)	4	0	3
segment	183	((8163 : ℚ) / 8192)	((2041 : ℚ) / 2048)	4	0	3
segment	184	((2041 : ℚ) / 2048)	((8165 : ℚ) / 8192)	4	0	3
segment	185	((8165 : ℚ) / 8192)	((4083 : ℚ) / 4096)	4	0	3
segment	186	((4083 : ℚ) / 4096)	((8167 : ℚ) / 8192)	4	0	3
segment	187	((8167 : ℚ) / 8192)	((1021 : ℚ) / 1024)	4	0	3
segment	188	((1021 : ℚ) / 1024)	((8169 : ℚ) / 8192)	4	0	3
segment	189	((8169 : ℚ) / 8192)	((4085 : ℚ) / 4096)	4	0	3
segment	190	((4085 : ℚ) / 4096)	((8171 : ℚ) / 8192)	4	0	3
segment	191	((8171 : ℚ) / 8192)	((2043 : ℚ) / 2048)	4	0	3
segment	192	((2043 : ℚ) / 2048)	((8173 : ℚ) / 8192)	4	0	3
segment	193	((8173 : ℚ) / 8192)	((4087 : ℚ) / 4096)	4	0	3
segment	194	((4087 : ℚ) / 4096)	((8175 : ℚ) / 8192)	4	0	3
segment	195	((8175 : ℚ) / 8192)	((511 : ℚ) / 512)	4	0	3
segment	196	((511 : ℚ) / 512)	((8177 : ℚ) / 8192)	4	0	3
segment	197	((8177 : ℚ) / 8192)	((4089 : ℚ) / 4096)	4	0	3
segment	198	((4089 : ℚ) / 4096)	((8179 : ℚ) / 8192)	4	0	3
segment	199	((8179 : ℚ) / 8192)	((2045 : ℚ) / 2048)	4	0	3
segment	200	((2045 : ℚ) / 2048)	((8181 : ℚ) / 8192)	4	0	3
segment	201	((8181 : ℚ) / 8192)	((4091 : ℚ) / 4096)	4	0	3
segment	202	((4091 : ℚ) / 4096)	((8183 : ℚ) / 8192)	4	0	3
segment	203	((8183 : ℚ) / 8192)	((1023 : ℚ) / 1024)	4	0	3
segment	204	((1023 : ℚ) / 1024)	((8185 : ℚ) / 8192)	4	0	3
segment	205	((8185 : ℚ) / 8192)	((4093 : ℚ) / 4096)	4	0	3
segment	206	((4093 : ℚ) / 4096)	((8187 : ℚ) / 8192)	4	0	3
segment	207	((8187 : ℚ) / 8192)	((2047 : ℚ) / 2048)	4	0	3
segment	208	((2047 : ℚ) / 2048)	((8189 : ℚ) / 8192)	4	0	3
segment	209	((8189 : ℚ) / 8192)	((4095 : ℚ) / 4096)	4	0	3
segment	210	((4095 : ℚ) / 4096)	((8191 : ℚ) / 8192)	4	0	3
segment	211	((8191 : ℚ) / 8192)	((1 : ℚ) / 1)	4	0	3
segment	212	((1 : ℚ) / 1)	((8193 : ℚ) / 8192)	4	0	3
segment	213	((8193 : ℚ) / 8192)	((4097 : ℚ) / 4096)	4	0	3
segment	214	((4097 : ℚ) / 4096)	((8195 : ℚ) / 8192)	4	0	3
segment	215	((8195 : ℚ) / 8192)	((2049 : ℚ) / 2048)	4	0	3
segment	216	((2049 : ℚ) / 2048)	((8197 : ℚ) / 8192)	4	0	3
segment	217	((8197 : ℚ) / 8192)	((4099 : ℚ) / 4096)	4	0	3
segment	218	((4099 : ℚ) / 4096)	((8199 : ℚ) / 8192)	4	0	3
segment	219	((8199 : ℚ) / 8192)	((1025 : ℚ) / 1024)	4	0	3
segment	220	((1025 : ℚ) / 1024)	((8201 : ℚ) / 8192)	4	0	3
segment	221	((8201 : ℚ) / 8192)	((4101 : ℚ) / 4096)	4	0	3
segment	222	((4101 : ℚ) / 4096)	((8203 : ℚ) / 8192)	4	0	3
segment	223	((8203 : ℚ) / 8192)	((2051 : ℚ) / 2048)	4	0	3
segment	224	((2051 : ℚ) / 2048)	((8205 : ℚ) / 8192)	4	0	3
segment	225	((8205 : ℚ) / 8192)	((4103 : ℚ) / 4096)	4	0	3
segment	226	((4103 : ℚ) / 4096)	((8207 : ℚ) / 8192)	4	0	3
segment	227	((8207 : ℚ) / 8192)	((513 : ℚ) / 512)	4	0	3
segment	228	((513 : ℚ) / 512)	((8209 : ℚ) / 8192)	4	0	3
segment	229	((8209 : ℚ) / 8192)	((4105 : ℚ) / 4096)	4	0	3
segment	230	((4105 : ℚ) / 4096)	((8211 : ℚ) / 8192)	4	0	3
