segment	0	((-2 : ℚ) / 1)	((-63 : ℚ) / 32)	8	0	1
segment	1	((-63 : ℚ) / 32)	((-31 : ℚ) / 16)	8	0	1
segment	2	((-31 : ℚ) / 16)	((-61 : ℚ) / 32)	8	0	1
segment	3	((-61 : ℚ) / 32)	((-15 : ℚ) / 8)	8	0	1
segment	4	((-15 : ℚ) / 8)	((-59 : ℚ) / 32)	8	0	3
segment	5	((-59 : ℚ) / 32)	((-29 : ℚ) / 16)	8	0	3
segment	6	((-29 : ℚ) / 16)	((-57 : ℚ) / 32)	8	0	3
segment	7	((-57 : ℚ) / 32)	((-113 : ℚ) / 64)	7	0	1
segment	8	((-113 : ℚ) / 64)	((-7 : ℚ) / 4)	7	0	3
segment	9	((-7 : ℚ) / 4)	((-111 : ℚ) / 64)	7	0	3
segment	10	((-111 : ℚ) / 64)	((-55 : ℚ) / 32)	7	0	3
segment	11	((-55 : ℚ) / 32)	((-219 : ℚ) / 128)	6	0	3
segment	12	((-219 : ℚ) / 128)	((-109 : ℚ) / 64)	6	0	3
segment	13	((-109 : ℚ) / 64)	((-217 : ℚ) / 128)	6	0	3
segment	14	((-217 : ℚ) / 128)	((-433 : ℚ) / 256)	5	0	1
segment	15	((-433 : ℚ) / 256)	((-27 : ℚ) / 16)	5	0	3
segment	16	((-27 : ℚ) / 16)	((-431 : ℚ) / 256)	5	0	3
segment	17	((-431 : ℚ) / 256)	((-215 : ℚ) / 128)	5	0	3
segment	18	((-215 : ℚ) / 128)	((-859 : ℚ) / 512)	4	0	3
segment	19	((-859 : ℚ) / 512)	((-429 : ℚ) / 256)	4	0	3
segment	20	((-429 : ℚ) / 256)	((-1715 : ℚ) / 1024)	3	0	3
segment	21	((-1715 : ℚ) / 1024)	((-857 : ℚ) / 512)	3	0	3
segment	22	((-857 : ℚ) / 512)	((-3427 : ℚ) / 2048)	2	0	3
segment	23	((-3427 : ℚ) / 2048)	((-1713 : ℚ) / 1024)	2	0	3
segment	24	((-1713 : ℚ) / 1024)	((-6851 : ℚ) / 4096)	1	0	1
segment	25	((-6851 : ℚ) / 4096)	((-3425 : ℚ) / 2048)	1	0	3
segment	26	((-3425 : ℚ) / 2048)	((-6849 : ℚ) / 4096)	1	0	3
segment	27	((-6849 : ℚ) / 4096)	((-107 : ℚ) / 64)	1	335903865330067	3
segment	28	((-107 : ℚ) / 64)	((-6847 : ℚ) / 4096)	1	1986645480695110	3
segment	29	((-6847 : ℚ) / 4096)	((-3423 : ℚ) / 2048)	1	3306603458906221	3
segment	30	((-3423 : ℚ) / 2048)	((-6845 : ℚ) / 4096)	1	3115007415529071	3
segment	31	((-6845 : ℚ) / 4096)	((-1711 : ℚ) / 1024)	1	2608786905717073	3
segment	32	((-1711 : ℚ) / 1024)	((-6843 : ℚ) / 4096)	1	2855276215522822	3
segment	33	((-6843 : ℚ) / 4096)	((-3421 : ℚ) / 2048)	1	2834074487802009	3
segment	34	((-3421 : ℚ) / 2048)	((-6841 : ℚ) / 4096)	1	2602704949530137	3
segment	35	((-6841 : ℚ) / 4096)	((-855 : ℚ) / 512)	1	2213017274267193	3
segment	36	((-855 : ℚ) / 512)	((-6839 : ℚ) / 4096)	1	3792224835181283	3
segment	37	((-6839 : ℚ) / 4096)	((-3419 : ℚ) / 2048)	1	3232583511832066	3
segment	38	((-3419 : ℚ) / 2048)	((-6837 : ℚ) / 4096)	1	2627720225107339	3
segment	39	((-6837 : ℚ) / 4096)	((-1709 : ℚ) / 1024)	1	2008249633620949	3
segment	40	((-1709 : ℚ) / 1024)	((-6835 : ℚ) / 4096)	1	1399500723880546	3
segment	41	((-6835 : ℚ) / 4096)	((-3417 : ℚ) / 2048)	1	821803807870279	3
segment	42	((-3417 : ℚ) / 2048)	((-6833 : ℚ) / 4096)	1	290829010723300	3
segment	43	((-6833 : ℚ) / 4096)	((-427 : ℚ) / 256)	1	0	3
segment	44	((-427 : ℚ) / 256)	((-6831 : ℚ) / 4096)	1	0	3
segment	45	((-6831 : ℚ) / 4096)	((-3415 : ℚ) / 2048)	1	0	3
segment	46	((-3415 : ℚ) / 2048)	((-6829 : ℚ) / 4096)	1	0	3
segment	47	((-6829 : ℚ) / 4096)	((-1707 : ℚ) / 1024)	1	0	3
segment	48	((-1707 : ℚ) / 1024)	((-6827 : ℚ) / 4096)	1	0	3
segment	49	((-6827 : ℚ) / 4096)	((-3413 : ℚ) / 2048)	1	0	3
segment	50	((-3413 : ℚ) / 2048)	((-6825 : ℚ) / 4096)	1	0	3
segment	51	((-6825 : ℚ) / 4096)	((-853 : ℚ) / 512)	1	0	3
segment	52	((-853 : ℚ) / 512)	((-6823 : ℚ) / 4096)	1	0	3
segment	53	((-6823 : ℚ) / 4096)	((-3411 : ℚ) / 2048)	1	0	3
segment	54	((-3411 : ℚ) / 2048)	((-6821 : ℚ) / 4096)	1	0	3
segment	55	((-6821 : ℚ) / 4096)	((-1705 : ℚ) / 1024)	1	0	3
segment	56	((-1705 : ℚ) / 1024)	((-6819 : ℚ) / 4096)	1	0	3
segment	57	((-6819 : ℚ) / 4096)	((-3409 : ℚ) / 2048)	1	0	3
segment	58	((-3409 : ℚ) / 2048)	((-6817 : ℚ) / 4096)	1	0	3
segment	59	((-6817 : ℚ) / 4096)	((-213 : ℚ) / 128)	1	0	3
segment	60	((-213 : ℚ) / 128)	((-6815 : ℚ) / 4096)	1	0	3
segment	61	((-6815 : ℚ) / 4096)	((-3407 : ℚ) / 2048)	1	0	3
segment	62	((-3407 : ℚ) / 2048)	((-6813 : ℚ) / 4096)	1	0	3
segment	63	((-6813 : ℚ) / 4096)	((-1703 : ℚ) / 1024)	1	0	3
segment	64	((-1703 : ℚ) / 1024)	((-6811 : ℚ) / 4096)	1	0	3
segment	65	((-6811 : ℚ) / 4096)	((-3405 : ℚ) / 2048)	1	0	3
segment	66	((-3405 : ℚ) / 2048)	((-6809 : ℚ) / 4096)	1	0	3
segment	67	((-6809 : ℚ) / 4096)	((-851 : ℚ) / 512)	1	0	3
segment	68	((-851 : ℚ) / 512)	((-6807 : ℚ) / 4096)	1	0	3
segment	69	((-6807 : ℚ) / 4096)	((-3403 : ℚ) / 2048)	1	0	3
segment	70	((-3403 : ℚ) / 2048)	((-6805 : ℚ) / 4096)	1	0	3
segment	71	((-6805 : ℚ) / 4096)	((-1701 : ℚ) / 1024)	1	0	3
segment	72	((-1701 : ℚ) / 1024)	((-6803 : ℚ) / 4096)	1	0	3
segment	73	((-6803 : ℚ) / 4096)	((-3401 : ℚ) / 2048)	1	0	3
segment	74	((-3401 : ℚ) / 2048)	((-6801 : ℚ) / 4096)	1	0	3
segment	75	((-6801 : ℚ) / 4096)	((-425 : ℚ) / 256)	1	0	3
segment	76	((-425 : ℚ) / 256)	((-6799 : ℚ) / 4096)	1	0	3
segment	77	((-6799 : ℚ) / 4096)	((-3399 : ℚ) / 2048)	1	0	3
segment	78	((-3399 : ℚ) / 2048)	((-6797 : ℚ) / 4096)	1	0	3
segment	79	((-6797 : ℚ) / 4096)	((-1699 : ℚ) / 1024)	1	0	3
segment	80	((-1699 : ℚ) / 1024)	((-6795 : ℚ) / 4096)	1	0	3
segment	81	((-6795 : ℚ) / 4096)	((-3397 : ℚ) / 2048)	1	0	3
segment	82	((-3397 : ℚ) / 2048)	((-6793 : ℚ) / 4096)	1	0	3
segment	83	((-6793 : ℚ) / 4096)	((-849 : ℚ) / 512)	1	0	3
segment	84	((-849 : ℚ) / 512)	((-6791 : ℚ) / 4096)	1	0	3
segment	85	((-6791 : ℚ) / 4096)	((-3395 : ℚ) / 2048)	1	0	3
segment	86	((-3395 : ℚ) / 2048)	((-6789 : ℚ) / 4096)	1	0	3
segment	87	((-6789 : ℚ) / 4096)	((-1697 : ℚ) / 1024)	1	0	3
segment	88	((-1697 : ℚ) / 1024)	((-6787 : ℚ) / 4096)	1	0	3
segment	89	((-6787 : ℚ) / 4096)	((-3393 : ℚ) / 2048)	1	0	3
segment	90	((-3393 : ℚ) / 2048)	((-6785 : ℚ) / 4096)	1	0	3
segment	91	((-6785 : ℚ) / 4096)	((-53 : ℚ) / 32)	1	0	3
segment	92	((-53 : ℚ) / 32)	((-6783 : ℚ) / 4096)	1	0	3
segment	93	((-6783 : ℚ) / 4096)	((-3391 : ℚ) / 2048)	1	0	3
segment	94	((-3391 : ℚ) / 2048)	((-6781 : ℚ) / 4096)	1	0	3
segment	95	((-6781 : ℚ) / 4096)	((-1695 : ℚ) / 1024)	1	0	3
segment	96	((-1695 : ℚ) / 1024)	((-6779 : ℚ) / 4096)	1	0	3
segment	97	((-6779 : ℚ) / 4096)	((-3389 : ℚ) / 2048)	1	0	3
segment	98	((-3389 : ℚ) / 2048)	((-6777 : ℚ) / 4096)	1	0	3
segment	99	((-6777 : ℚ) / 4096)	((-847 : ℚ) / 512)	1	0	3
segment	100	((-847 : ℚ) / 512)	((-6775 : ℚ) / 4096)	1	0	3
segment	101	((-6775 : ℚ) / 4096)	((-3387 : ℚ) / 2048)	1	0	3
segment	102	((-3387 : ℚ) / 2048)	((-6773 : ℚ) / 4096)	1	0	3
segment	103	((-6773 : ℚ) / 4096)	((-1693 : ℚ) / 1024)	1	0	3
segment	104	((-1693 : ℚ) / 1024)	((-6771 : ℚ) / 4096)	1	0	3
segment	105	((-6771 : ℚ) / 4096)	((-3385 : ℚ) / 2048)	1	0	3
segment	106	((-3385 : ℚ) / 2048)	((-6769 : ℚ) / 4096)	1	0	3
segment	107	((-6769 : ℚ) / 4096)	((-423 : ℚ) / 256)	1	0	3
segment	108	((-423 : ℚ) / 256)	((-6767 : ℚ) / 4096)	1	0	3
segment	109	((-6767 : ℚ) / 4096)	((-3383 : ℚ) / 2048)	1	0	3
segment	110	((-3383 : ℚ) / 2048)	((-6765 : ℚ) / 4096)	1	0	3
segment	111	((-6765 : ℚ) / 4096)	((-1691 : ℚ) / 1024)	1	0	3
segment	112	((-1691 : ℚ) / 1024)	((-6763 : ℚ) / 4096)	1	0	3
segment	113	((-6763 : ℚ) / 4096)	((-3381 : ℚ) / 2048)	1	0	3
segment	114	((-3381 : ℚ) / 2048)	((-6761 : ℚ) / 4096)	1	0	3
segment	115	((-6761 : ℚ) / 4096)	((-845 : ℚ) / 512)	1	0	3
segment	116	((-845 : ℚ) / 512)	((-6759 : ℚ) / 4096)	1	0	3
segment	117	((-6759 : ℚ) / 4096)	((-3379 : ℚ) / 2048)	1	0	3
segment	118	((-3379 : ℚ) / 2048)	((-6757 : ℚ) / 4096)	1	0	3
segment	119	((-6757 : ℚ) / 4096)	((-1689 : ℚ) / 1024)	1	0	3
segment	120	((-1689 : ℚ) / 1024)	((-6755 : ℚ) / 4096)	1	0	3
segment	121	((-6755 : ℚ) / 4096)	((-3377 : ℚ) / 2048)	1	0	3
segment	122	((-3377 : ℚ) / 2048)	((-6753 : ℚ) / 4096)	1	0	3
segment	123	((-6753 : ℚ) / 4096)	((-211 : ℚ) / 128)	1	0	3
segment	124	((-211 : ℚ) / 128)	((-6751 : ℚ) / 4096)	1	0	3
segment	125	((-6751 : ℚ) / 4096)	((-3375 : ℚ) / 2048)	1	0	3
segment	126	((-3375 : ℚ) / 2048)	((-6749 : ℚ) / 4096)	1	0	3
segment	127	((-6749 : ℚ) / 4096)	((-1687 : ℚ) / 1024)	1	0	3
segment	128	((-1687 : ℚ) / 1024)	((-6747 : ℚ) / 4096)	1	0	3
segment	129	((-6747 : ℚ) / 4096)	((-3373 : ℚ) / 2048)	1	0	3
segment	130	((-3373 : ℚ) / 2048)	((-6745 : ℚ) / 4096)	1	0	3
segment	131	((-6745 : ℚ) / 4096)	((-843 : ℚ) / 512)	1	0	3
segment	132	((-843 : ℚ) / 512)	((-6743 : ℚ) / 4096)	1	0	3
segment	133	((-6743 : ℚ) / 4096)	((-3371 : ℚ) / 2048)	1	0	3
segment	134	((-3371 : ℚ) / 2048)	((-6741 : ℚ) / 4096)	1	0	3
segment	135	((-6741 : ℚ) / 4096)	((-1685 : ℚ) / 1024)	1	0	3
segment	136	((-1685 : ℚ) / 1024)	((-6739 : ℚ) / 4096)	1	0	3
segment	137	((-6739 : ℚ) / 4096)	((-3369 : ℚ) / 2048)	1	0	3
segment	138	((-3369 : ℚ) / 2048)	((-6737 : ℚ) / 4096)	1	0	3
segment	139	((-6737 : ℚ) / 4096)	((-421 : ℚ) / 256)	1	0	3
segment	140	((-421 : ℚ) / 256)	((-6735 : ℚ) / 4096)	1	0	3
segment	141	((-6735 : ℚ) / 4096)	((-3367 : ℚ) / 2048)	1	0	3
segment	142	((-3367 : ℚ) / 2048)	((-6733 : ℚ) / 4096)	1	0	3
segment	143	((-6733 : ℚ) / 4096)	((-1683 : ℚ) / 1024)	1	0	3
segment	144	((-1683 : ℚ) / 1024)	((-6731 : ℚ) / 4096)	1	0	3
segment	145	((-6731 : ℚ) / 4096)	((-3365 : ℚ) / 2048)	1	0	3
segment	146	((-3365 : ℚ) / 2048)	((-6729 : ℚ) / 4096)	1	0	3
segment	147	((-6729 : ℚ) / 4096)	((-841 : ℚ) / 512)	1	0	3
segment	148	((-841 : ℚ) / 512)	((-6727 : ℚ) / 4096)	1	0	3
segment	149	((-6727 : ℚ) / 4096)	((-3363 : ℚ) / 2048)	1	0	3
